L0,L1,L2,Graph
0.07261562,0.8580389,-0.62234056,3
0.9266262,0.4392159,-0.45724443,3
0.7017615,0.43813157,-0.008536249,5
-0.0760026,-0.80038846,-0.15518767,6
0.803185,-0.31309506,-0.21964729,6
0.4268365,-0.6733012,-0.73834085,6
1.0,-0.5222844,0.6631618,6
0.6068783,-1.0,-0.5717924,6
0.58408105,0.31202897,-0.44578093,6
0.18241593,0.044364735,0.4665394,6
-0.7804032,-0.023630176,0.6352005,8
-0.07007778,0.71400166,0.6395255,8
0.40980554,-0.33614525,-0.4287365,8
0.30050027,0.8864711,1.0,10
-0.809077,-0.36108065,0.61414814,12
0.084944755,-0.6164403,0.9044744,19
0.070301756,-0.6745739,-1.0,23
-0.3667698,0.116229296,0.7639636,26
0.43097192,0.3867243,0.6716374,26
0.7547893,0.94778347,0.56946653,26
-0.612891,-0.3896357,-0.46542215,26
-0.06651844,0.7104432,0.17407532,33
-0.27433473,0.58404076,-0.8852747,33
-0.91943175,-1.0,-0.7197671,37
-0.7123755,0.09277906,0.046659112,40
-0.0019931793,-0.54847014,0.9613292,47
-0.10445577,-0.8385167,0.22235864,54
0.26067796,-1.0,-0.115043566,76
-0.8607205,0.75725824,0.23893589,76
1.0,-0.29556742,-0.82971525,76
0.78360116,-0.23082675,-0.29194105,76
0.2278277,-0.62475467,0.97798073,
0.80584574,-0.02789712,0.25757858,
0.46560192,-0.005372137,0.70521307,
-1.0,-1.0,-0.23340377,
-0.25977343,-0.5134906,-0.18377541,
0.21952558,-0.10481298,0.999977,
-0.003952384,-0.36249676,-0.53960216,
-0.26965803,-1.0,-0.9652494,
0.29395032,-0.41628087,1.0,
-0.4065554,5.1270984E-4,0.83697176,
-0.13255292,-0.9741641,0.8375824,
0.5049784,-0.81282693,0.6884101,
1.0,-0.49116617,0.559514,
0.2776045,-0.46720546,1.0,
-0.9094058,0.09125091,0.97402734,
-0.21170709,0.7829921,0.7715857,
-0.95912796,0.112746835,-0.32321787,
0.3907388,-0.3737924,1.0,
0.022727441,-0.6037688,0.03505853,
0.04368505,-0.63930917,0.84809506,
-0.42042828,0.9926326,0.18232773,
0.4618216,-0.54920876,0.9537851,
2.8567016E-4,0.15638724,0.57271826,
0.5490168,-0.01279413,-0.07045827,
-0.8204933,0.32074675,-0.31828842,
-0.26308638,0.14398144,0.095243454,
0.015964493,0.23688166,-0.7346504,
-0.28822866,0.10805079,1.0,
-0.5531187,0.60201144,0.051777273,
0.15529627,0.022176504,1.0,
-0.6390655,-0.8773272,0.9554389,
-0.07089966,0.27422893,0.57023925,
0.35509405,0.5162412,0.08521337,
-0.2956493,0.6936586,0.82319045,
-0.13588497,0.2802514,0.46151733,
0.2048764,-0.9297998,-0.32710415,
-0.9300426,0.48399746,-0.5138656,
0.3168973,-1.0,,
1.0,0.66076136,,
-0.3005066,0.7960963,,
-1.0,0.8845713,,
-0.23767711,0.17654243,,
0.5141758,0.19082105,,
0.6339302,-0.09995626,,
-1.0,-0.70460343,,
0.96985006,-0.20614067,,
0.7626777,-0.7842691,,
0.35466468,-0.5980604,,
-0.5578079,-0.13792573,,
-0.58185637,0.07497394,,
-0.71233404,0.40912998,,
-0.45041537,0.7413473,,
-0.99245733,-0.1593224,,
0.636767,-0.14218065,,
0.55587006,0.8806166,,
0.8705101,0.62436306,,
-0.8031285,0.095795214,,
-0.6328786,0.25043002,,
-0.16789392,-0.7811465,,
-0.1113265,0.5178307,,
-0.19450596,-0.5035597,,
0.38947755,-0.2066791,,
-0.76217914,0.37415412,,
0.2073285,-0.244957,,
-0.78037584,-0.8888725,,
-0.7274772,0.050580263,,
0.012297057,-0.65055513,,
0.4882444,-0.97496355,,
-0.030163765,0.83495,,
-0.7072801,-0.64759517,,
-0.40286505,0.53272283,,
-0.39298293,0.030843787,,
-0.46102968,0.24942854,,
0.9771764,-0.0102472305,,
-0.15149555,-0.8025707,,
-0.3700447,-0.9109175,,
1.0,0.3420704,,
-0.53725034,-0.3102635,,
-1.0,0.5170208,,
-0.36618197,0.8440479,,
-0.18712375,-1.0,,
0.7365718,-0.079384655,,
-0.72608054,-0.26038247,,
0.14681467,-0.18487307,,
-0.7754303,-0.62116206,,
-0.031815834,-0.68679124,,
1.0,-0.13648556,,
0.27495837,-0.02538836,,
0.7149819,0.04341887,,
0.6306695,0.8978699,,
0.41220292,-0.8607038,,
0.6253792,-0.89239043,,
-0.061639726,0.47175708,,
-0.50144136,-0.4560075,,
-0.06934154,0.65873903,,
0.009024739,-0.5334423,,
-0.74363184,0.13090181,,
0.2583703,-0.4405906,,
0.09140865,-0.59831464,,
0.42736357,-0.51673377,,
-0.3907315,0.34997523,,
-0.9204256,0.51741296,,
-0.037927866,0.71126723,,
-0.02906248,-0.7977831,,
-0.5323953,0.36876002,,
-0.7053727,0.32547688,,
-0.5736147,-0.8549511,,
-0.8546864,-0.69945085,,
-0.9584876,-0.072816044,,
0.37149316,0.38550282,,
-0.92874193,-0.08816469,,
-0.322431,-0.50736743,,
0.26856288,-0.8374142,,
-0.4591077,0.9569136,,
-0.10749787,-0.888171,,
-0.53432846,0.46708944,,
0.20553455,0.14514995,,
-0.98242915,1.0,,
0.030397803,-1.0,,
0.11161587,0.3153351,,
1.0,-0.7784091,,
0.31315613,-0.34923133,,
0.72034746,0.8445368,,
-1.0,-0.9449752,,
-0.80296564,0.76412785,,
-1.0,0.034551866,,
-0.32267958,0.39512312,,
-0.9146475,-1.0,,
0.13225038,-0.7003351,,
0.36034352,-0.31704432,,
-0.90329695,-0.4089299,,
-0.5383136,-0.29614925,,
0.3709678,0.33870178,,
-0.3144123,-0.8953645,,
-0.33616623,0.30817035,,
0.23203766,-0.84396625,,
-0.04713738,0.7205286,,
0.14952073,0.6343014,,
0.47060466,1.0,,
0.40240577,-0.8827584,,
0.5425403,-0.34529886,,
-0.29624254,0.09803349,,
1.0,-0.58214194,,
0.7285021,0.7219205,,
0.92903256,0.2420114,,
-0.28883886,-0.95122874,,
-1.0,0.16519928,,
-1.0,0.42464793,,
0.21678054,0.3546276,,
-0.9916673,0.53381056,,
-0.11647177,0.28436524,,
0.8741583,-1.0,,
-0.26814997,-0.8862904,,
0.91322774,-0.4669545,,
0.15464365,-0.3465583,,
0.5047021,0.29495877,,
0.44370237,-0.64023924,,
-0.4189325,-0.69291496,,
-0.8429706,-0.28386602,,
0.35211077,0.99097914,,
-0.033048213,0.6282317,,
0.91350985,-0.18505955,,
-0.65894854,-0.6777872,,
0.39327762,-0.8833059,,
0.44446057,0.34414956,,
0.53910255,0.73311716,,
-0.34643543,-0.0326595,,
-0.061345458,-0.87852466,,
0.7593477,0.2789775,,
0.74974597,0.06986749,,
0.26767844,-0.693725,,
-0.23385727,0.32354623,,
-0.6182153,-0.64575756,,
0.7893948,0.26059064,,
-0.48035467,-0.1854971,,
1.0,0.1979233,,
-0.127136,-0.65257514,,
-0.12515348,0.56991684,,
-0.9760295,-0.2728985,,
0.67717874,-0.087295026,,
-0.14743878,0.22004682,,
-0.28894386,0.4832986,,
0.07819552,0.1696037,,
-0.15972039,-0.18140209,,
0.83185625,-0.24100156,,
0.85841113,-0.46171176,,
0.19148445,-0.6661849,,
1.0,-0.6946455,,
0.2914605,-0.97361547,,
-1.0,0.14745674,,
0.034844093,0.4719349,,
0.286399,-1.0,,
-0.24662003,0.52945006,,
0.49211487,0.6158343,,
0.86416423,0.27521357,,
-0.19474134,0.80880606,,
-0.32188523,0.68461347,,
0.91770375,0.45110148,,
-0.8037955,-0.6201763,,
0.5744022,-0.9667911,,
-0.15293963,-0.23699516,,
0.075428724,-0.9187082,,
0.8094645,-0.93328655,,
-1.0,-0.35205325,,
0.73898447,-0.84444076,,
0.66085243,0.8531071,,
0.073854804,0.5487454,,
0.29303718,0.6215332,,
-0.45238647,-0.23903227,,
-0.64903426,-0.6209345,,
-0.783036,-0.5174058,,
-0.29291463,-0.9287272,,
-0.56865895,0.83666867,,
-0.1282765,1.0,,
0.9155575,0.35204557,,
0.11692764,-0.75197166,,
0.6015725,1.0,,
-0.7660465,-0.5344181,,
-0.0692589,0.3451675,,
-0.9416254,-0.24375978,,
-0.09556415,-0.13535754,,
0.16165559,-1.0,,
0.8072888,-0.20824564,,
-0.35602108,0.2350423,,
0.039270476,0.24369426,,
-0.20114052,0.013201758,,
0.07483256,0.38042635,,
-0.57826746,1.0,,
0.94471097,-0.24204278,,
-0.0512885,0.28330228,,
-0.63981795,-0.12162648,,
-0.8596215,-0.19425821,,
0.7998966,-0.43004176,,
0.5983474,0.22195712,,
0.15835094,0.63887596,,
-0.62031823,-0.63355374,,
-0.9100648,0.01042451,,
-0.08993554,-0.70647395,,
0.84478295,0.03778872,,
0.036808982,-0.090462126,,
-0.25172415,1.0,,
-0.08696874,,,
-0.23977709,,,
0.6391605,,,
-0.60095465,,,
-0.61038977,,,
-0.6246333,,,
0.06276238,,,
0.04503405,,,
0.06672315,,,
0.70119226,,,
0.9835288,,,
0.43737352,,,
-0.192749,,,
-0.1464227,,,
0.9051113,,,
-0.72295225,,,
-0.8640702,,,
0.8212663,,,
-0.59917367,,,
0.88845164,,,
0.8002288,,,
0.5124335,,,
-0.2945858,,,
0.6768251,,,
0.88120705,,,
0.53927696,,,
0.4569145,,,
-0.5617304,,,
-0.7281886,,,
-0.3205702,,,
-0.31597054,,,
0.5162682,,,
0.58436507,,,
-0.048584018,,,
0.8584564,,,
-0.7117697,,,
0.42681885,,,
-0.65274626,,,
0.54410315,,,
-0.65402305,,,
0.38964945,,,
-0.5633899,,,
-0.83813554,,,
-0.5258603,,,
-0.53723085,,,
0.07850146,,,
-0.82251036,,,
-0.89987606,,,
-0.806323,,,
0.52802587,,,
-0.72245705,,,
0.5147415,,,
0.9717208,,,
-0.65105104,,,
