L0,L1,L2,Graph
0.07261562,0.8580389,-0.780757,3
0.89138234,0.4392159,-0.45724443,3
0.7017615,0.61599886,0.2626656,5
0.32555223,-0.38034856,-0.15518767,6
0.803185,0.09625171,-0.21964729,6
0.4268365,-0.6733012,-0.15567489,6
1.0,-0.5222844,0.28472793,6
0.6068783,-0.6201481,-0.3054917,6
0.48158944,0.31202897,-0.44578093,6
0.18241593,-0.13639477,0.4665394,6
-0.9266076,-0.042874217,0.55594254,8
-0.07007778,0.71817505,0.8711108,8
0.40980554,-0.20212442,-0.40244564,8
-0.0013425648,0.69564354,1.0,10
-0.809077,-0.36108065,0.61414814,12
0.29368508,-1.0,0.71452016,19
0.11135486,-0.6745739,-0.49990913,23
-0.3667698,0.24086094,0.7639636,26
0.43097192,0.39490673,0.6716374,26
0.3843621,0.94778347,0.091253735,26
-0.34050906,-0.44850335,-0.57994366,26
0.005129315,0.88589716,0.31530094,33
-0.34979033,0.58404076,-0.8852747,33
-0.8954154,-0.759155,-0.55305547,37
-0.7123755,0.13860905,0.046659112,
-0.0019931793,-0.5042323,0.7130283,
-0.5714729,-0.87294424,0.18600082,
0.4381799,-0.42293215,-0.48496258,
-0.9697003,1.0,0.23893589,
0.5428252,-0.190117,-0.82971525,
1.0,-0.03473242,-0.29194105,
0.002977088,-0.62475467,1.0,
0.58205855,-0.02789712,0.25757858,
0.46560192,0.10728297,0.70521307,
-0.47001553,-1.0,-0.15107895,
-0.25977343,-0.07890722,-0.18377541,
0.3913099,-0.10481298,0.67900467,
0.09915749,-0.08811322,-0.11305162,
0.005998142,-1.0,-0.7262448,
0.29395032,-0.39188468,0.8658159,
-0.4065554,0.02405119,0.83697176,
-0.13255292,-0.9157915,0.86361307,
0.5049784,-0.5135678,0.7301713,
0.51184446,-0.58740765,0.6394967,
0.44719696,-0.6672623,0.8914691,
-0.9094058,0.09125091,0.6371974,
-0.21170709,0.744831,0.7715857,
-0.95912796,0.112746835,-0.17986244,
0.3907388,-0.3737924,1.0,
0.07527161,-0.6037688,0.21223468,
0.04368505,-0.5416449,0.9304414,
-0.42042828,0.9105105,-0.018377662,
0.60064286,-0.44584623,0.9537851,
0.09612471,0.15638724,0.48072803,
0.5490168,0.09302083,0.04740441,
-0.8204933,-0.1911202,-0.5249883,
-0.16102937,0.35128015,0.095243454,
0.015964493,0.23688166,-1.0,
-0.41176748,0.058485113,1.0,
-0.3828869,0.7507214,0.08883307,
0.14779803,0.022176504,1.0,
-0.6390655,-0.94440496,0.5891197,
-0.047810905,0.27422893,0.65662557,
0.35509405,0.9967965,0.022277236,
-0.2956493,0.99159485,0.66452,
0.035950024,0.35256052,0.6207675,
0.2048764,-0.9297998,-0.024824355,
-0.9300426,0.58887434,-0.5138656,
0.28945637,-1.0,,
0.8994168,0.66076136,,
-0.1772485,0.7960963,,
-0.5961364,0.7979158,,
-0.3387251,0.17654243,,
0.6063217,0.61168253,,
0.88347924,-0.1504687,,
-1.0,-0.8039547,,
0.84758,-0.28351873,,
0.85596544,-0.5064808,,
0.35466468,-0.30068743,,
-0.18458438,-0.13792573,,
-0.58185637,0.12320411,,
-0.71233404,0.4611585,,
-0.71390706,0.6981679,,
-0.8564658,-0.24630451,,
0.636767,0.49156106,,
0.5782941,0.96918666,,
0.96725535,0.62436306,,
-0.8031285,0.24845874,,
-0.6328786,0.24925792,,
-0.16789392,-0.78659844,,
-0.1113265,0.6838886,,
0.012555957,-0.21666336,,
0.52475643,-0.59450525,,
-0.7857036,0.50087655,,
0.2073285,0.028772615,,
-0.78037584,-0.8888725,,
-0.7274772,0.050580263,,
0.09155689,-0.56681347,,
0.4882444,-0.6999068,,
-0.030163765,0.83495,,
-0.7072801,-0.64759517,,
-0.14671564,0.3712964,,
-0.45686364,0.06813577,,
-0.6366564,0.14008772,,
0.9982869,-0.0102472305,,
-0.15149555,-0.8025707,,
-0.64652026,-0.7882407,,
1.0,0.3420704,,
-0.5655152,-0.2352351,,
-0.99344087,0.5522822,,
-0.36618197,0.42316794,,
-0.18712375,-0.4230727,,
0.7365718,-0.079384655,,
-0.72608054,-0.32766062,,
0.0012833516,-0.30247167,,
-0.7754303,-0.4678321,,
0.055551045,-0.6298348,,
0.90017545,-1.0,,
0.27495837,-0.02538836,,
0.7149819,0.25857502,,
0.8366647,0.85749465,,
0.41220292,-0.67240953,,
0.6253792,-0.9369898,,
0.5804331,0.46333712,,
-0.50144136,-0.588687,,
-0.031073328,0.14325346,,
0.009024739,-0.55647767,,
-0.8437836,0.29029375,,
0.2583703,-0.21425526,,
0.09140865,-0.40029475,,
0.42736357,-0.5146067,,
-0.3907315,-0.14024717,,
-0.9204256,0.51741296,,
-0.037927866,0.71126723,,
-0.17682683,-0.8794447,,
-0.5323953,0.36876002,,
-0.9605407,0.32547688,,
-0.5554934,-0.62925494,,
-0.8895533,-0.404602,,
-1.0,-0.54258144,,
0.5983292,0.59719634,,
-0.9091897,-0.08816469,,
-0.24442685,-0.9111072,,
0.26856288,-0.845543,,
-0.92206883,0.9569136,,
-0.5119548,-0.8537357,,
-1.0,0.50653255,,
0.2445643,0.14514995,,
-0.6914693,0.9452214,,
0.1264351,-0.7913393,,
-0.06525089,0.6447174,,
0.91797316,-0.7784091,,
0.32630032,-0.2712201,,
0.46750903,0.40586227,,
-0.9836395,-0.7744276,,
-0.80296564,0.616572,,
-0.81909263,-0.4915799,,
-0.32267958,0.39512312,,
-0.34185094,-1.0,,
0.3256248,-0.5889114,,
0.2037108,-0.31704432,,
-1.0,-0.04030791,,
-0.51302075,-0.29614925,,
0.2001048,0.39827695,,
-0.6247239,-0.64380646,,
-0.33616623,0.14393467,,
0.33963254,-0.88028634,,
-0.36749512,0.72761863,,
-0.10347985,1.0,,
0.5094319,0.73916113,,
0.37295425,-0.54553413,,
0.6629353,-0.5347408,,
0.67318535,0.09803349,,
1.0,-0.7030308,,
0.84659284,0.8066709,,
0.9649004,-0.04069951,,
-0.47730127,-0.95122874,,
-0.7325931,0.16519928,,
-0.7632081,0.42464793,,
0.38962963,0.5211005,,
-0.9916673,0.53381056,,
-0.11647177,0.24283867,,
0.8331616,-0.8982409,,
-0.42424664,-0.8389291,,
0.90929765,-0.37741876,,
0.106491536,-0.2592982,,
0.7793213,0.29495877,,
0.4242583,-0.64023924,,
-0.3901308,-0.8699089,,
-0.030251443,-0.32000008,,
0.35211077,0.68806076,,
-0.033048213,0.71067727,,
0.91350985,-0.0651546,,
-0.6256798,-0.8863188,,
0.68048835,-1.0,,
0.43311033,-0.56407225,,
0.53910255,1.0,,
-0.34643543,-0.31294897,,
-0.061345458,-0.80018944,,
0.7593477,0.6669595,,
0.657817,0.06986749,,
0.07686427,-0.8543398,,
-0.23385727,0.060755134,,
-0.6182153,-0.5983225,,
0.7893948,0.037893623,,
-0.48035467,0.3899855,,
1.0,0.29784027,,
-0.127136,-0.69846064,,
-0.12515348,0.58376807,,
-1.0,-0.7912396,,
0.5449654,-0.41904476,,
-0.27825183,0.61932623,,
-0.28894386,0.27267575,,
0.07819552,0.1696037,,
-0.07094526,-0.046538845,,
0.56070787,0.16158038,,
1.0,-0.36850584,,
0.250081,-0.53835756,,
1.0,-0.548947,,
0.2914605,-0.8334631,,
-1.0,-0.047796585,,
0.034844093,0.6021614,,
0.88938034,-1.0,,
-0.24662003,0.52945006,,
0.49211487,0.37117127,,
0.86416423,0.27521357,,
-0.51369375,0.5075308,,
-0.32188523,0.68461347,,
0.91770375,0.45110148,,
-0.8675712,-0.52831024,,
0.5744022,-0.97240543,,
-0.2099599,-0.114528134,,
0.4123839,-0.47383678,,
0.8094645,-0.6899574,,
-1.0,-0.34195924,,
0.43133092,-1.0,,
0.8413098,1.0,,
0.073854804,0.57053685,,
0.29303718,1.0,,
0.030847937,-0.28159067,,
-0.4148634,0.18158573,,
-0.783036,-0.5174058,,
-0.1667135,-0.93113744,,
-0.7468295,0.84879225,,
-0.1282765,1.0,,
1.0,0.35204557,,
0.44886643,-0.6177541,,
0.6015725,1.0,,
-0.7660465,-0.36883372,,
-0.0692589,0.5147987,,
-0.9209341,-0.15480709,,
-0.09556415,-0.13535754,,
0.05956064,-0.92705834,,
0.7992964,-0.20824564,,
-0.35602108,0.2350423,,
-0.07434428,0.4085179,,
-0.20114052,-0.2450143,,
0.07483256,0.31613922,,
-0.5269246,1.0,,
0.94471097,-0.24204278,,
-0.0512885,0.96610236,,
-0.92439103,0.15341964,,
-0.8596215,-0.19425821,,
0.7998966,-0.43004176,,
0.5983474,0.011988655,,
0.12533209,0.36222637,,
-0.62031823,-0.84109557,,
-0.92824817,-0.10102761,,
-0.08993554,-0.6872602,,
0.74278677,0.089113295,,
-0.1492604,-0.30955312,,
-0.29218355,1.0,,
0.0055618826,,,
-0.23977709,,,
0.6952403,,,
-0.819388,,,
-0.37399766,,,
-0.7187655,,,
-0.25997436,,,
0.16795918,,,
0.3151617,,,
0.9599579,,,
0.7373601,,,
0.424462,,,
-0.48635817,,,
-0.13110062,,,
0.8536977,,,
-0.72295225,,,
-0.7108313,,,
0.8212663,,,
-1.0,,,
0.88845164,,,
0.46115622,,,
0.5124335,,,
0.187525,,,
0.54978,,,
0.58786976,,,
0.6067402,,,
0.08875038,,,
-0.42049205,,,
-0.7281886,,,
-0.33052373,,,
-0.31597054,,,
1.0,,,
0.6961032,,,
-0.047423422,,,
0.8584564,,,
0.022417992,,,
0.45495576,,,
-0.2667907,,,
0.54410315,,,
-0.65402305,,,
-0.16504347,,,
-0.18394536,,,
-0.73040426,,,
-0.5258603,,,
-0.6522455,,,
0.08519527,,,
-0.82251036,,,
-1.0,,,
-1.0,,,
0.47883525,,,
-0.7868238,,,
0.5147415,,,
0.8276916,,,
-0.39090037,,,
-0.58216655,,,
0.5098416,,,
0.73331183,,,
0.91767275,,,
0.39052242,,,
0.9987011,,,
0.3123302,,,
0.098818764,,,
-0.44472826,,,
0.81884897,,,
-0.9282158,,,
0.93829834,,,
-0.7802223,,,
-0.05622843,,,
-0.50794023,,,
0.41099593,,,
0.5348539,,,
-0.0946388,,,
-0.8138267,,,
0.67873996,,,
0.765866,,,
-0.86526275,,,
0.20851564,,,
0.74435294,,,
0.42402005,,,
0.37504476,,,
0.91596663,,,
0.41076,,,
0.12000474,,,
-0.91833377,,,
-0.5265025,,,
-0.7719826,,,
0.2340637,,,
-0.2138586,,,
-0.9571459,,,
-0.52048016,,,
0.002516985,,,
-0.34243876,,,
0.0064793825,,,
-0.22236782,,,
-0.30390316,,,
-0.25274533,,,
-0.8590076,,,
0.6437543,,,
-0.2626029,,,
-0.7037232,,,
-0.4758281,,,
1.0,,,
-0.07187414,,,
-0.8411491,,,
0.6033343,,,
0.31635225,,,
-0.2258226,,,
0.48086563,,,
0.057987567,,,
-0.654981,,,
0.8432795,,,
0.89286435,,,
0.8702762,,,
0.6070192,,,
0.3109225,,,
-0.6686692,,,
-0.046746165,,,
0.30777305,,,
-0.678063,,,
0.9910023,,,
0.4604814,,,
0.86409074,,,
-0.25346166,,,
-0.025452793,,,
0.5648974,,,
0.029002666,,,
0.6393957,,,
-0.5421439,,,
