L0,L1,L2,Graph
0.1661613,-0.7969332,0.27525353,3
-0.82202387,-0.2759757,0.37659502,3
-0.4554189,-0.043185115,-0.45132625,5
0.6984695,0.20887452,0.20682907,6
-0.98163474,0.12779081,-0.21964729,6
0.043911397,-0.999374,-0.72169566,6
-0.7267579,-0.8763876,0.28472793,6
0.29166108,-0.61515903,-0.5446751,6
-0.31465393,0.9030192,-0.44578093,6
-0.9360129,0.26245433,0.32902005,6
0.07863951,-0.49041986,0.4915892,
0.407243,0.18716407,0.8711108,
0.5221182,0.9587555,-0.5421779,
-0.5780004,0.8532646,0.95198107,
-0.33173168,-0.5451917,0.5435962,
0.9419464,-0.8552327,0.612502,
0.5126779,-0.5799371,-0.29964232,
-0.5518042,0.9668046,0.7639636,
0.54758763,-0.32446992,0.6842585,
0.15910268,0.63193583,-0.49119735,
0.067205936,0.10482049,-0.57994366,
0.18212533,-0.42867714,0.35226,
-1.0,0.77932703,-0.47543144,
0.37676033,-0.16654265,-0.7197671,
0.44908762,0.36153615,-0.23141718,
-0.14975478,-0.17413688,0.9613292,
0.008382678,-0.33352804,-0.094465405,
0.7208524,-0.08525745,-0.48496258,
-0.5703131,0.34869805,-0.1237756,
0.9714229,-0.43156996,-0.7155115,
0.56535596,-0.058989286,0.08384591,
-0.5261117,0.6716536,0.89244294,
0.07411423,-0.050052494,0.48635685,
0.3653515,0.42182112,1.0,
-0.47001553,-0.99445677,-0.026976347,
-0.5940795,0.7339276,-0.45920527,
0.21952558,-0.81332684,0.48213804,
-0.003952384,0.59679854,0.09774673,
0.12486339,-0.9824388,-0.7262448,
0.19346514,0.95272547,0.8658159,
-0.4065554,-0.8802694,0.83697176,
-0.2621318,-0.12420657,0.9763912,
0.80023384,0.5164697,1.0,
1.0,0.43016016,0.55674005,
0.44719696,-0.42601806,0.8914051,
-0.8593414,-0.35293725,0.5175563,
-0.195243,0.36034596,0.9991195,
-0.8910781,-0.78505564,-0.32321787,
0.29851273,-0.33233202,0.6825066,
0.029705744,0.28535938,0.09117508,
0.23099196,-0.2871323,0.84809506,
-0.27966392,-0.8550862,0.05205846,
0.18110582,0.07193005,0.9944258,
-0.03535843,-0.5608083,0.40081322,
0.4115513,0.2632828,0.04740441,
-0.890957,0.2831955,-0.04797575,
-0.2005535,0.21780789,0.095243454,
-0.013332963,-0.011307597,-0.7346504,
-0.39363575,0.57080877,0.84704673,
-0.5065567,-0.70715964,-0.22001064,
-0.0337739,-0.24863991,0.88293254,
-0.3024816,0.6792052,0.90184,
-0.14649439,0.8688115,0.57489884,
0.2753086,-0.9948421,0.104366064,
-0.2956493,0.15654337,0.86629844,
0.054533243,0.34391537,0.46151733,
0.4220984,-0.9297998,0.09523404,
-0.92541146,0.09719229,-0.7812338,
0.005505681,-0.9813466,,
0.89412963,0.66076136,,
-0.64012825,1.0,,
-0.21722221,0.63943887,,
-0.22014984,0.30792254,,
0.3355347,0.110172376,,
0.6339302,-0.1504687,,
-0.9597111,-0.8039547,,
0.48084903,-0.5424993,,
0.76650894,-0.19358253,,
