L0,L1,L2,Graph
0.94441915,-0.6628548,-0.26060724,3
-0.5823113,-0.10027242,-0.906845,3
-0.42130542,-0.5257063,-0.16965628,5
-0.4024303,0.4569528,-0.5540043,6
0.14416277,0.24699259,-0.51664305,6
-0.38934493,-0.26322156,-0.11749649,6
-0.36507177,0.51425326,-0.16209611,6
-0.12307053,-0.93496144,-0.1273255,
0.55668604,0.35441267,0.32423115,
0.07367936,0.39013052,-0.8971373,
-0.5543776,-0.8914906,0.0059986115,
0.07581282,0.33672106,0.822147,
0.23053172,0.18976668,-0.15212473,
-0.7538512,-0.668602,0.9762418,
0.35801962,-0.014913321,-0.32909143,
0.97909707,0.2972412,0.061346054,
0.9491821,-0.17964965,0.86618185,
-0.6262466,0.90121996,-0.46852255,
-0.27689388,0.9464757,0.67160976,
-0.36221978,0.50086486,0.18453729,
-0.6723418,-0.7071982,0.16439009,
0.21502495,-0.9667598,-0.833591,
0.4895333,-0.7262949,-0.69800735,
-0.69602597,-0.083499484,-0.3862537,
-0.930459,-0.53014,0.2831366,
-0.77329564,-0.68808925,-0.079357505,
-0.12731624,-0.050958954,0.61563575,
0.8715503,0.5283643,-0.9200798,
-0.54505014,-0.9375005,1.0,
0.9077172,0.39012802,-0.70759237,
0.51382804,-0.7315918,0.46412143,
-0.28333327,0.6615186,-0.72732043,
0.24486971,0.928211,0.35011065,
-0.120516896,-0.084448576,-0.85464966,
0.9987576,0.18622288,-0.71999264,
0.6498544,-0.56334794,-0.083561555,
0.041582704,0.36033314,0.41228354,
0.28142822,-0.022891775,-0.425439,
-1.0,-0.08071637,0.5831046,
0.8080732,0.43801248,0.7259586,
0.17406785,0.6189934,-0.2538966,
-0.4985968,-0.51581967,0.5950844,
0.6758723,0.11089647,0.23665486,
-0.31048802,-0.9925524,0.7997253,
0.35091162,-0.05478748,-0.98662627,
-0.9554757,-0.2435708,-0.40419734,
-0.15957224,0.16040108,-0.4908781,
0.42453802,-0.523525,-0.8739747,
0.2840854,-0.53458214,-0.28839517,
-0.8017843,-0.67750275,0.10846305,
-0.38636184,-0.6904522,0.07506597,
-0.4731413,1.0,-0.55385494,
-0.9418042,-0.920308,0.6829928,
-0.82837796,0.026277661,-0.698146,
-0.9319743,0.711184,0.3978293,
0.17152834,-0.48671392,-1.0,
0.4235574,-0.9716095,-0.22498117,
-0.29895365,-0.46853733,-0.6027441,
0.7297318,0.54333514,-1.0,
-0.5947267,0.73415303,-0.28494298,
-0.7766794,-0.10363649,0.1081309,
-0.62215734,-0.71351373,1.0,
-0.57952464,0.13447557,-0.819049,
-0.09049246,-0.99950767,0.987626,
0.78068435,1.0,-0.5101428,
-0.1392752,-0.5218332,0.4153415,
0.36931467,-0.066278696,0.5139658,
0.2827785,-0.7446046,-0.5523019,
0.036363795,-0.45457256,,
-0.09858084,1.0,,
-0.0639236,0.88069665,,
1.0,0.6013175,,
-0.29156244,-0.8807206,,
-0.0070233345,-0.38563952,,
-0.24297762,0.4710338,,
0.4340669,-0.45839167,,
-0.62809384,0.8141339,,
0.16354035,0.92521703,,
0.7354343,0.10492778,,
-0.036755323,-0.84650016,,
-0.51867485,0.17563502,,
-0.56559896,-0.56766546,,
-0.42910433,-0.31703246,,
0.052553028,0.83818424,,
-0.13951838,-0.59792143,,
0.3649032,0.10035479,,
0.16677761,0.35475266,,
-0.09549868,1.0,,
-0.8474924,0.3775236,,
-0.45388615,-0.10758066,,
0.36368692,0.19082823,,
-0.68226326,0.730914,,
0.12639534,-0.9556204,,
0.61356604,-0.51650196,,
-0.988443,0.44515347,,
0.6322578,0.6956923,,
-0.013542175,0.6356031,,
1.0,0.045021296,,
0.8150333,0.06425798,,
0.9544258,0.9445138,,
-0.49588215,0.8471771,,
0.6381286,-0.8116932,,
-0.027522922,0.2303853,,
-0.96529555,-0.36144578,,
-0.4836554,-0.6256851,,
-0.08444631,0.6342784,,
0.09116757,0.121267796,,
-0.19664705,-0.21812654,,
0.38288367,0.34242785,,
0.7635102,-0.022660017,,
-0.21258038,-0.14703965,,
0.99377096,-0.8061857,,
-0.083025455,-0.7763598,,
0.42096138,-0.5653937,,
-0.88576937,-0.999333,,
0.40330338,-0.44053674,,
0.798712,0.9768745,,
-0.14209688,0.68945026,,
-8.511543E-4,0.048688076,,
-0.5108923,-0.5217688,,
-0.24170806,-0.025369883,,
0.4565866,0.13758361,,
0.38113773,-0.59071016,,
-0.59312594,1.0,,
0.6589478,-0.2827014,,
-0.8517337,-0.32247782,,
-0.67285085,0.08450425,,
0.8792579,-0.11239123,,
0.4203546,-0.52718055,,
0.5704671,0.68998563,,
-0.38301688,-0.87773675,,
0.96747327,-0.35143435,,
0.6026784,0.2901975,,
-0.6360936,-0.74716824,,
-0.9437357,0.07584286,,
0.9046359,-0.20686555,,
0.07171917,-0.7070617,,
-0.5468645,-0.24677268,,
-0.4212408,0.77661794,,
-0.81872666,0.69045556,,
0.69119436,-0.5282707,,
-0.40170193,-0.9654962,,
-0.34088612,0.6370381,,
-0.11072028,-0.06089893,,
0.079292655,0.6459018,,
-0.50014484,0.57615256,,
-0.45652926,0.602518,,
0.9457965,-0.3644371,,
-0.45691,-0.031451225,,
0.52337027,-0.411121,,
0.702001,-0.15614176,,
0.13682199,-0.44038573,,
0.0106880665,-0.63497794,,
-0.27554607,-0.77538216,,
-0.052522138,0.5706072,,
0.8173305,-0.11439991,,
-0.6949651,0.17292154,,
-0.48209107,0.36716914,,
0.6601305,0.19130468,,
-0.115219,-0.01590259,,
-0.9581826,0.69262934,,
0.79993296,0.37404704,,
0.601223,0.6335063,,
-0.7224518,1.0,,
0.21342778,0.28548002,,
0.16642907,-0.7511853,,
0.6243874,-0.18539822,,
0.105253935,0.88672036,,
0.5378908,-0.01595366,,
-0.03154111,0.9385812,,
0.4663143,0.7494999,,
-0.40353101,0.35991144,,
0.71711206,-0.29927456,,
0.38389492,-0.017977476,,
-0.69473743,-0.9663975,,
-0.046073675,0.044414878,,
-0.38348866,-0.6795244,,
-0.8401345,-0.57510096,,
0.7938837,0.85236,,
0.6384605,0.5318922,,
-0.07426047,-0.62968737,,
0.7682593,-0.8459163,,
-0.3849982,0.54822254,,
-1.0,0.048027515,,
0.0029548407,-0.6994461,,
0.2508377,-0.569992,,
0.15097728,0.50257254,,
-0.83373725,-0.13238215,,
-0.898497,0.45273948,,
0.036340237,-0.6304544,,
-0.6407584,-0.010175824,,
0.6608589,-0.436841,,
-0.2072053,0.8966911,,
-0.96065617,0.5864843,,
0.6202892,-0.55677104,,
0.17581487,0.5140315,,
0.89719796,-0.10789198,,
0.086768866,-0.6137186,,
0.87559384,0.9858591,,
-0.9449619,-0.5826242,,
0.14591348,0.734357,,
-0.35833597,0.8532337,,
0.42046118,0.72716135,,
0.45225096,0.36237502,,
0.12879646,-0.15555,,
-0.010805368,0.27632618,,
-0.16848505,0.37656707,,
-0.8275414,-0.62179196,,
-0.5445976,-0.30899572,,
-0.014104843,-0.37296522,,
0.012964938,0.47397852,,
-0.95210683,-0.66359425,,
0.48422718,-0.38763952,,
0.3123629,-0.24276114,,
-0.6366786,-0.6182461,,
0.6177983,0.6285096,,
0.34619883,-0.5519854,,
-0.14049423,-0.8549613,,
0.8442589,-0.27113652,,
0.9136454,-0.24416184,,
-0.48085117,-0.9273244,,
0.9032744,-0.1758132,,
0.61610043,-0.5317466,,
0.28236735,0.547403,,
0.07922372,-0.5667529,,
0.011435002,-0.2834972,,
-0.41290992,-0.16932766,,
-0.041488796,0.9841305,,
-0.43841875,0.16487896,,
0.13387644,0.52412164,,
-0.6480666,-0.35313413,,
0.79338133,0.4629184,,
-0.53978527,0.16846848,,
0.4423799,0.71168715,,
0.99887836,-0.11533642,,
0.25271022,-0.0645957,,
0.22921467,-0.30476034,,
0.79405963,0.74662066,,
-0.5619534,-0.50251555,,
0.5381664,-0.42956722,,
0.21698725,-0.5079735,,
-0.51635003,0.67894626,,
-0.35469437,0.17506814,,
0.89775443,-0.122851044,,
1.0,-0.7711959,,
-0.47294033,0.08776879,,
0.38309002,0.4868989,,
0.5156515,0.6182226,,
0.3154937,-0.286596,,
0.14683402,0.49802637,,
0.8435002,0.3747232,,
0.13045144,0.307577,,
0.31530765,0.9593651,,
-0.38003528,-0.623415,,
0.06139183,0.92388606,,
-1.0,0.6764872,,
-0.16631162,-0.33233956,,
-0.5669366,-0.2811545,,
0.69318855,0.1886468,,
0.48471165,-0.8215575,,
-0.55232286,-0.65938365,,
-0.6909441,0.08915195,,
-0.12622654,0.07832199,,
0.00893271,0.737015,,
-0.2952572,0.7605121,,
-0.1327939,-0.1774571,,
0.8597862,-0.8981116,,
0.20466757,-0.51806176,,
-0.5544965,0.25657633,,
0.48041284,0.43319476,,
-0.43058673,-0.13470829,,
-0.4623959,0.6905254,,
0.022433087,,,
-0.6986666,,,
0.5186364,,,
-0.20398486,,,
0.24283862,,,
-0.07057941,,,
0.5358094,,,
0.541718,,,
-0.3433634,,,
0.429785,,,
-0.06781602,,,
0.5718168,,,
-0.090094924,,,
-0.81148434,,,
0.43850383,,,
0.114249945,,,
-0.6166291,,,
-0.014429092,,,
-0.24994409,,,
-0.75146174,,,
-0.3283149,,,
-0.65928745,,,
0.37632847,,,
-0.9595612,,,
0.9615934,,,
-0.20945573,,,
-0.1955818,,,
-0.77634776,,,
-0.6345073,,,
0.20715594,,,
0.56646323,,,
0.23677874,,,
0.37556005,,,
0.60940635,,,
-0.6572659,,,
0.44209456,,,
0.29748094,,,
0.83014584,,,
-0.52924335,,,
0.91236174,,,
-0.83130014,,,
-0.42719367,,,
0.31555378,,,
-0.97355807,,,
-0.34780228,,,
0.26878655,,,
-0.697024,,,
0.8243979,,,
0.41597962,,,
-0.75966656,,,
-0.9648669,,,
-0.7864392,,,
0.58782077,,,
0.38261378,,,
1.0,,,
-0.21840131,,,
-0.032676905,,,
0.7263473,,,
-0.9091529,,,
-0.99660814,,,
0.9775194,,,
-0.50074303,,,
0.10076523,,,
-0.6134882,,,
0.8475821,,,
-0.33139634,,,
0.781173,,,
-0.74318016,,,
-1.0,,,
-0.4223554,,,
-0.7136196,,,
0.9124402,,,
-0.5005858,,,
0.6341677,,,
0.54235786,,,
-0.9815712,,,
-0.14432208,,,
0.3659817,,,
0.64069116,,,
0.8899101,,,
0.8692268,,,
-0.5163685,,,
1.0,,,
0.7894665,,,
0.43071198,,,
-0.9351313,,,
-0.36181763,,,
0.29142368,,,
-0.75745153,,,
-0.8884101,,,
-0.83997214,,,
-0.90187657,,,
-0.2676803,,,
-0.47825366,,,
-0.4747381,,,
0.6270566,,,
0.822693,,,
0.58851635,,,
0.08282423,,,
-0.9041802,,,
-0.26441753,,,
0.26551032,,,
0.5638089,,,
0.7497889,,,
-1.0,,,
-0.2563498,,,
0.8476136,,,
0.16053362,,,
0.3540417,,,
0.09222836,,,
-0.43437767,,,
-0.28171206,,,
-0.95113677,,,
0.8554598,,,
0.1346755,,,
-0.23814595,,,
-0.75314486,,,
-0.7584522,,,
0.91897166,,,
-0.36961347,,,
0.50802857,,,
0.3057015,,,
-0.52290785,,,
-0.70971173,,,
-0.17697348,,,
-0.02802974,,,
0.37209368,,,
0.43422464,,,
