L0,L1,L2,Graph
-0.71519125,0.6173444,-0.15547061,
-0.90208364,0.26610017,-0.9454173,
-0.55280626,0.5980866,0.10204828,
-0.6856462,-0.62556887,0.28476822,
0.77974105,-0.32522368,0.03930497,
0.51978004,0.7396656,-0.8145546,
-0.8612021,0.20130885,-0.6025801,
-0.51798856,-0.68785405,0.725191,
-0.4913485,-0.9593762,-0.024993062,
-0.42786956,-0.47715366,-0.59592795,
-0.26979363,-0.007404208,0.068497896,
0.48560476,-0.6107552,0.2769593,
0.9210614,0.5151193,0.04183352,
0.48786294,0.054411888,-0.029610991,
-0.15893698,0.61213136,0.39583206,
-0.24518073,0.958665,-0.20375192,
0.90620375,0.49968636,0.8096038,
0.035570502,0.26701772,0.058826447,
0.51335835,-0.30346036,0.53214633,
0.24434006,-0.98231924,-0.098842144,
0.19087553,0.8010653,-0.181355,
-0.42430127,-0.8588151,0.3100741,
-0.01773572,-0.8763622,0.21445215,
0.16272914,-0.61270094,0.97709227,
0.7030649,-0.26210344,-0.04885459,
0.31054795,0.33770943,0.45863104,
0.1765461,-0.7624763,-0.6484146,
0.48780203,0.095653534,0.35623062,
-0.30301225,0.27669597,-0.75297534,
-0.755072,-0.82807755,-0.39547098,
-0.6873903,0.3456993,0.19162154,
-0.43808615,-0.018754244,-0.58890676,
0.85415137,-0.42003632,0.52646315,
-0.21043384,-0.8284979,0.23497546,
0.5371618,0.48657238,-0.82980156,
0.8106288,-0.3542751,0.3696561,
-0.62448525,-0.44950473,-0.9235916,
-0.12764251,-0.16167486,-0.14015412,
0.7812022,0.015705109,-0.80518305,
0.049340844,0.36606383,-0.7739353,
-0.29099452,0.77509713,-0.35208428,
0.6251923,0.89111197,0.10591984,
-0.22448349,0.54048073,0.24454522,
0.8895987,0.5025748,0.39181697,
0.118091226,-0.5636505,0.44860244,
0.46959496,0.60753703,-0.14829767,
0.41414988,-0.36043024,-0.12159312,
-0.83349764,0.17352796,0.6936612,
-0.9494406,0.15758371,-0.7904557,
-0.95277965,-0.6484693,0.042051554,
-0.38711858,0.5361053,-0.9255624,
0.09815967,0.6517768,0.24395275,
-0.87184954,0.9148576,-0.0753361,
-0.22292364,0.9343711,-0.704646,
0.67616034,0.25843704,0.19662118,
0.8566426,-0.0024234056,0.6356776,
0.61947155,0.7876909,-0.17470253,
