L0,L1,L2,Graph
-0.13743575,0.8580389,-0.5667914,3
0.52727187,0.4392159,-0.45724443,3
0.7017615,0.43813157,0.19597015,5
0.09783308,-0.6286365,-0.15518767,6
0.803185,-0.49499607,-0.21964729,6
0.5284498,-0.6733012,-0.5053798,6
1.0,-0.19376355,0.28472793,6
0.6068783,-1.0,-0.3054917,6
0.58408105,0.38655525,-0.44578093,6
0.18241593,0.044364735,0.7195116,6
-0.7804032,-0.023630176,0.6352005,8
-0.07007778,0.71817505,0.8711108,8
0.35756314,-0.33614525,-0.626863,8
0.30050027,0.8864711,1.0,10
-0.809077,-0.36108065,0.39778614,12
0.084944755,-0.6164403,0.71452016,19
0.070301756,-0.6814548,0.15248947,23
-0.3667698,0.116229296,0.7639636,26
0.43097192,0.3867243,0.38038474,26
0.7547893,0.6125535,0.48069245,26
-0.612891,-0.53480166,-0.46542215,26
0.24596699,0.7634772,0.17407532,33
-0.27433473,0.5833916,-0.8852747,33
-0.91943175,-1.0,-0.7197671,37
-0.7123755,0.09277906,0.046659112,40
-0.0019931793,-0.5042323,0.99158,47
-0.10445577,-0.87294424,0.3392281,54
0.26067796,-1.0,-0.48496258,76
-0.8607205,0.75725824,0.23893589,76
0.9473225,-0.52214277,-0.82971525,76
0.67445976,-0.23082675,-0.29194105,76
0.002977088,-0.62475467,1.0,83
0.80584574,3.439542E-4,0.25757858,93
0.46560192,0.10728297,0.70521307,93
-0.47001553,-1.0,-0.23218861,
-0.25977343,-0.8964653,-0.21271719,
0.21952558,-0.10481298,0.93702006,
-0.003952384,-0.36249676,-0.24240461,
0.005998142,-1.0,-1.0,
0.608397,-0.41628087,0.8658159,
-0.56627476,-0.044463836,0.83697176,
-0.13255292,-1.0,0.6541708,
0.56794417,-0.35937965,0.7301713,
1.0,-0.5820618,0.62735444,
0.15538025,-0.37952986,1.0,
-0.98068786,-0.04488708,0.48336923,
-0.21170709,0.7829921,0.7715857,
-0.95912796,0.5090575,-0.3041152,
0.42986366,-0.3737924,0.7130822,
0.07527161,-0.6037688,0.21223468,
0.04368505,-0.7307762,0.84809506,
-0.42042828,0.9926326,0.17954436,
0.65138614,-0.70868045,0.9537851,
0.029439613,0.15638724,0.57271826,
0.5490168,0.22734112,0.04740441,
-0.8204933,0.33816004,-0.4683178,
-0.16102937,0.14398144,0.095243454,
0.015964493,0.23688166,-0.7346504,
-0.41176748,0.10805079,1.0,
-0.3828869,0.7838155,0.08265404,
0.14779803,0.022176504,1.0,
-0.6390655,-0.8773272,0.9213401,
-0.053401656,0.33903113,0.6849332,
0.36658058,0.5162412,0.11447321,
-0.19021356,0.84883386,0.9523001,
0.035950024,0.35256052,0.3979222,
0.2048764,-0.8459768,-0.053207383,
-0.63554406,0.5932361,-0.43116078,
0.28945637,-1.0,,
0.8994168,0.66076136,,
-0.320742,0.7960963,,
-0.56345725,0.8845713,,
-0.3387251,0.17654243,,
0.6063217,0.19082105,,
0.6339302,-0.09995626,,
-0.6508503,-0.70460343,,
0.72901744,-0.30422723,,
0.91529447,-0.5064808,,
0.35466468,-0.5980604,,
-0.42975956,-0.13792573,,
-0.854522,0.12320411,,
-0.45068294,0.40912998,,
-0.71390706,0.87790656,,
-0.8564658,-0.1593224,,
0.636767,-0.14218065,,
0.55587006,0.8806166,,
0.96725535,0.62436306,,
-1.0,-0.027735673,,
-0.6328786,0.41579905,,
-0.16789392,-0.7811465,,
0.16345905,0.4784488,,
-0.05682352,-0.5035597,,
0.9289475,-0.2066791,,
-0.7857036,0.34757626,,
-0.025188193,-0.018533826,,
-0.78037584,-0.8602029,,
-0.7379389,0.49314013,,
-0.0680701,-0.65055513,,
0.4882444,-0.93735176,,
-0.030163765,0.7518057,,
-0.7072801,-0.6353834,,
-0.40286505,0.07867846,,
-0.39298293,0.030843787,,
-0.48539433,0.05440767,,
0.70155627,-0.21356985,,
-0.15149555,-0.8025707,,
-0.64652026,-0.7882407,,
0.71629024,0.3420704,,
-0.53725034,-0.16807254,,
-1.0,0.5170208,,
-0.36618197,-0.042434335,,
-0.18712375,-0.33721897,,
0.9677575,-0.32143617,,
-0.7344196,0.13763118,,
0.0012833516,0.11089373,,
-0.7754303,-0.028611422,,
0.055551045,-0.6298348,,
0.9397743,-0.7975167,,
0.030013949,0.06375486,,
0.7149819,0.096415594,,
0.68256676,1.0,,
0.41220292,-0.82909054,,
0.6253792,-0.9530612,,
0.5804331,0.46333712,,
-0.50144136,0.51130956,,
-0.06934154,0.15257308,,
-0.09316581,-0.20883769,,
-0.8437836,0.2644293,,
0.07717453,-0.16663535,,
-0.16296759,-0.38118777,,
0.4062719,-0.60425436,,
-0.55128145,-0.11370766,,
-0.9204256,0.6143708,,
0.023071237,-0.122309536,,
