L0,L1,L2,Graph
1.0,-0.6628548,-0.496357,3
-0.5823113,-0.10027242,-0.906845,3
-0.42130542,-0.5257063,-0.16965628,5
-0.4024303,0.4569528,-0.5540043,6
0.38234183,0.24699259,-0.51664305,6
-0.42516646,-0.5283377,-0.11749649,6
-0.36507177,0.51425326,-0.28920183,6
-0.077077225,-0.93496144,-0.00265887,6
0.55668604,0.35441267,0.4320814,
0.22678065,0.39013052,-0.8971373,
-0.5543776,-0.8914906,0.0059986115,
-0.09875229,0.33672106,0.822147,
0.5764128,0.21989776,0.07149446,
-0.7538512,-0.668602,0.9762418,
-0.0056420267,-0.014913321,-0.32909143,
0.9772055,0.2972412,0.061346054,
0.86780155,-0.17964965,0.86618185,
-0.6262466,0.90121996,-0.46852255,
-0.30106616,0.59092903,0.5567666,
-0.38357097,0.50086486,0.18453729,
-0.6723418,-0.24099925,0.16439009,
0.36910766,-0.9667598,-0.833591,
0.36221042,-0.7262949,-0.6856209,
-0.69602597,-0.010376573,-0.7098987,
-0.930459,-0.53014,0.33074737,
-0.6477755,-0.68808925,-0.079357505,
-0.12731624,-0.050958954,0.61563575,
0.70042586,0.5283643,-1.0,
-0.54505014,-0.9375005,0.95013356,
0.9077172,0.39012802,-0.70759237,
0.51382804,-0.7315918,0.46412143,
-0.28333327,0.6615186,-0.72732043,
-0.06331524,0.928211,0.35011065,
-0.120516896,-0.084448576,-0.85464966,
0.9987576,-0.018498898,-0.71999264,
0.6498544,-0.56334794,-0.083561555,
0.041582704,0.39652163,0.23076904,
0.46212828,0.16315758,-0.425439,
-0.99094737,-0.27383307,0.5831046,
0.8080732,0.49452496,0.7259586,
0.17406785,0.6189934,-0.2538966,
-0.4985968,-0.4772554,0.5950844,
0.59558046,0.11089647,0.23665486,
-0.31048802,-0.9925524,0.6418866,
0.35091162,-0.05478748,-0.98662627,
-0.9554757,-0.2435708,-0.40419734,
-0.19358289,0.3873117,-0.4908781,
0.42453802,-0.523525,-0.8577426,
0.2840854,-0.53458214,-0.28839517,
-0.8017843,-0.67750275,0.10846305,
-0.38636184,-0.6904522,-5.634576E-4,
-0.4731413,1.0,-0.55385494,
-0.9418042,-0.920308,0.6829928,
-0.82837796,0.026277661,-0.698146,
-1.0,0.711184,0.3978293,
0.38344622,-0.45081282,-1.0,
0.4235574,-0.96657324,-0.24138531,
-0.29895365,-0.46853733,-0.6027441,
0.7297318,0.46935013,-0.8910136,
-0.5947267,0.5527065,-0.28494298,
-0.7766794,-0.26649845,0.1081309,
-0.62215734,-0.71351373,1.0,
-0.57952464,-0.078117274,-0.819049,
0.21597514,-1.0,0.97265005,
0.78068435,0.9308523,-0.57048965,
-0.1392752,-0.5218332,0.4153415,
0.36931467,-0.066278696,0.5139658,
0.2827785,-0.86346024,-0.5523019,
0.15934065,-0.45457256,,
-0.09858084,0.8117962,,
-0.0639236,0.88069665,,
1.0,0.6753265,,
-0.29156244,-0.8807206,,
0.05235864,-0.2794348,,
-0.24297762,0.4710338,,
0.6190132,-0.45839167,,
-0.62809384,0.8141339,,
0.22703922,0.92521703,,
0.7354343,-0.010689773,,
-0.24410403,-0.7386317,,
-0.5857742,0.17563502,,
-0.81906277,-0.54987013,,
-0.05553165,-0.31703246,,
0.052553028,1.0,,
-0.13951838,-0.59792143,,
0.22801471,0.10035479,,
0.16677761,0.35475266,,
-0.09549868,0.9476787,,
-0.8474924,0.7247895,,
-0.45388615,-0.10758066,,
0.12968354,0.19082823,,
-0.68226326,0.49187672,,
0.12639534,-0.5848582,,
0.61356604,-0.51650196,,
-0.988443,0.18995056,,
0.6484183,0.73236907,,
-0.013542175,0.6356031,,
0.8413849,0.045021296,,
0.8150333,0.06425798,,
0.9544258,1.0,,
-0.293032,0.7558178,,
0.31883803,-0.8116932,,
-0.027522922,0.2303853,,
-0.96529555,-0.36144578,,
-0.33610022,-0.6256851,,
-0.08444631,0.3907609,,
0.09116757,0.121267796,,
-0.19664705,-0.21812654,,
0.38288367,0.12504183,,
0.7635102,-0.61166567,,
-0.18073082,-0.14703965,,
0.99377096,-0.8061857,,
0.04474917,-0.4503348,,
0.42096138,-1.0,,
-0.8308578,-0.999333,,
0.40330338,-0.23352408,,
0.798712,0.9768745,,
-0.412489,0.7299016,,
-8.511543E-4,0.048688076,,
-0.5108923,-0.5217688,,
-0.3644625,-0.025369883,,
0.4565866,0.13758361,,
0.38113773,-0.4356026,,
-0.59312594,1.0,,
0.6589478,-0.10598135,,
-0.8823118,-0.32247782,,
-0.33415902,0.08450425,,
0.8792579,-0.11239123,,
0.4203546,-0.52980727,,
0.55810547,0.68998563,,
-0.31500003,-0.798105,,
0.96747327,-0.2938658,,
0.6026784,0.43504682,,
-0.6360936,-0.74716824,,
-0.9437357,0.15841195,,
0.9046359,-0.20686555,,
0.25459763,-0.68611753,,
-0.5468645,-0.31318796,,
-0.4212408,0.61196244,,
-0.81872666,0.69045556,,
0.35585248,-0.5282707,,
-0.40170193,-1.0,,
-0.52150357,0.6370381,,
-0.11072028,0.010950476,,
0.079292655,0.6459018,,
-0.82622087,0.57615256,,
-0.45652926,0.4563011,,
0.9457965,-0.3644371,,
-0.45691,-0.031451225,,
0.52337027,-0.411121,,
0.702001,-0.17210412,,
0.13682199,-0.44038573,,
0.07999088,-0.63497794,,
-0.27554607,-0.77538216,,
-0.052522138,0.5706072,,
0.8173305,-0.11439991,,
-0.49406156,0.7857486,,
-0.48209107,0.38628918,,
0.6601305,0.19130468,,
-0.115219,-0.049337506,,
-1.0,0.69262934,,
0.79993296,0.50802296,,
0.601223,0.8421432,,
-0.7281363,1.0,,
0.21342778,0.13150226,,
0.24731791,-0.9916563,,
0.6243874,-0.18539822,,
0.2701438,0.88672036,,
0.5642383,-0.01595366,,
-0.03154111,0.9385812,,
0.3247127,0.962203,,
-0.31521174,0.35991144,,
0.9038074,-0.38859868,,
0.38389492,-0.017977476,,
-0.7219805,-0.6280781,,
-0.046073675,0.044414878,,
-0.38348866,-0.6795244,,
-0.8401345,-0.14641261,,
0.7938837,0.90642613,,
0.6384605,0.5318922,,
-0.07426047,-0.62968737,,
0.7682593,-0.8459163,,
-0.3849982,0.54822254,,
-1.0,0.048027515,,
-0.24084266,-0.6994461,,
0.1273603,-0.569992,,
0.15097728,0.50257254,,
-0.83373725,-0.13238215,,
-0.898497,0.043514907,,
0.036340237,-0.6304544,,
-0.69441617,-0.010175824,,
0.71198905,-0.436841,,
-0.52736294,0.87944293,,
-0.96065617,0.7497066,,
0.6202892,-0.55677104,,
0.17581487,0.5140315,,
0.89719796,-0.41640878,,
0.086768866,-0.6137186,,
0.999745,0.98294115,,
-1.0,-0.5826242,,
0.14591348,0.70388484,,
-0.35833597,0.64676636,,
0.42046118,0.76493496,,
0.45225096,0.6017273,,
