L0,L1,L2,Graph
0.07261562,0.8580389,-0.780757,3
0.89138234,0.4392159,-0.45724443,3
0.7017615,0.43813157,0.23424847,5
-0.0760026,-0.48136657,-0.15518767,6
0.8475593,-0.31309506,-0.21964729,6
0.4268365,-0.59084594,-0.5053798,6
1.0,-0.5222844,0.28472793,6
0.6068783,-1.0,-0.3879282,6
0.29642844,0.31202897,-0.44578093,6
0.18241593,0.044364735,0.4665394,6
-0.7804032,-0.042874217,0.6352005,8
-0.07007778,0.71817505,0.6395255,8
0.539525,0.1841408,-0.5421779,8
0.30050027,0.63327575,1.0,10
-0.809077,-0.36108065,0.61414814,12
0.084944755,-0.6164403,0.71452016,19
0.070301756,-0.6745739,-0.46448797,23
-0.13267906,0.24086094,0.7639636,26
0.43097192,0.3867243,0.8982129,26
0.3843621,0.777614,0.091253735,26
-0.612891,-0.6401261,-0.57994366,26
-0.06651844,0.88589716,0.21680436,33
-0.34979033,0.49599385,-0.8852747,33
-0.8954154,-1.0,-0.3273621,37
-0.93829787,0.13860905,-0.058450162,40
-0.0019931793,-0.52868605,0.9613292,47
-0.116477326,-0.87294424,0.6228929,54
0.47245935,-0.425958,-0.31801486,
-0.8607205,0.59443045,0.23893589,
0.9679332,-0.52214277,-1.0,
0.78360116,-0.08403343,-0.52268565,
0.002977088,-0.62475467,1.0,
0.80584574,-0.02789712,0.23362374,
0.46560192,0.38037363,0.55712587,
-0.47001553,-0.99365604,-0.15107895,
-0.25977343,-0.7759673,-0.21271719,
0.21952558,-0.10481298,0.67900467,
-0.003952384,0.14365092,-0.28142065,
0.005998142,-0.778231,-0.98746675,
0.29395032,-0.6628076,0.65621495,
-0.4065554,-0.22904077,0.83697176,
-0.13255292,-0.7128678,0.6541708,
0.5049784,-0.35937965,0.7301713,
1.0,-0.58740765,0.55674005,
0.44719696,-0.6672623,1.0,
-0.9094058,0.088522755,0.6337508,
-0.21170709,0.7123187,0.7715857,
-0.95912796,0.39776206,-0.32321787,
0.4553101,-0.3737924,0.7130822,
0.07527161,-0.6317265,0.21223468,
0.04368505,-0.7307762,0.84809506,
-0.46813715,0.9926326,0.18232773,
0.7101662,-0.48073915,0.9537851,
0.17319971,0.15638724,0.57271826,
0.5490168,0.13708165,0.04740441,
-0.8204933,0.32074675,-0.4683178,
-0.16102937,0.14398144,0.095243454,
0.015964493,0.08955027,-0.7346504,
-0.5308888,-0.029384494,1.0,
-0.3828869,0.5949543,0.051777273,
0.14779803,0.022176504,1.0,
-0.6390655,-0.8773272,0.47384506,
-0.07089966,0.27422893,0.65662557,
0.35509405,0.5162412,0.11447321,
-0.2956493,0.64640427,0.9523001,
0.066617,0.35256052,0.46151733,
-0.22880849,-1.0,-0.053207383,
-0.9300426,0.6334265,-0.5138656,
0.37650126,-1.0,,
0.8994168,0.46727663,,
-0.34565943,0.7960963,,
-0.5961364,0.8845713,,
-0.3387251,0.17654243,,
0.6063217,0.4251238,,
0.6339302,-0.3799206,,
-1.0,-0.5325421,,
0.84758,-0.30422723,,
1.0,-0.5064808,,
0.25725543,-0.5980604,,
-0.18458438,-0.13792573,,
-0.58185637,0.12320411,,
-0.71233404,0.17284684,,
-0.67785865,0.85321707,,
-0.8564658,-0.1593224,,
0.636767,-0.14218065,,
0.55587006,0.8806166,,
0.71043885,0.62436306,,
-0.8031285,-0.121747866,,
-0.6328786,0.24925792,,
-0.16789392,-0.7811465,,
-0.1113265,0.23029186,,
-0.00871701,-0.5035597,,
0.52475643,-0.5974147,,
-0.7857036,0.35418293,,
0.2073285,0.11952199,,
-0.5265867,-0.8888725,,
-0.7274772,-0.31716508,,
0.09155689,-0.46592084,,
0.8418942,-0.9430766,,
-0.030163765,0.83495,,
-0.7072801,-0.5990691,,
-0.40286505,0.3712964,,
-0.39298293,0.17848253,,
-0.6366564,0.24271944,,
0.9771764,0.03146513,,
-0.15149555,-0.52155334,,
-0.64652026,-0.533151,,
1.0,0.49851644,,
-0.6346668,-0.2352351,,
-1.0,0.3125586,,
-0.36618197,0.16099763,,
-0.18712375,-0.33721897,,
0.7365718,-0.32143617,,
-0.72608054,0.31114623,,
0.006515271,0.11089373,,
-0.7754303,-0.021817803,,
0.18961582,-0.6298348,,
0.92512053,-0.7975167,,
0.2556724,-0.0044366866,,
0.7149819,-0.23987962,,
0.68256676,1.0,,
0.41220292,-0.82909054,,
0.6253792,-0.9530612,,
0.6566229,0.46333712,,
-0.50144136,0.11301309,,
-0.06934154,0.24681409,,
0.009024739,-0.20883769,,
-0.647753,0.2644293,,
0.2583703,-0.31863183,,
0.09140865,-0.2986508,,
0.42736357,-0.7557499,,
-0.3907315,-0.11370766,,
-0.8037229,0.48892212,,
-0.037927866,-0.09589507,,
-0.17682683,-1.0,,
-0.5323953,0.23563111,,
-0.919352,0.6265344,,
-0.423463,-0.7115348,,
-0.8895533,-0.71557254,,
-0.9584876,-0.16117948,,
0.5983292,0.59719634,,
-0.9091897,-0.08816469,,
-0.24442685,-0.85451424,,
0.26856288,-0.9931301,,
-0.7031492,0.9776965,,
-0.5119548,-0.8537357,,
-1.0,0.50653255,,
0.2445643,0.31524536,,
-0.6914693,0.6544453,,
0.1264351,-0.6633564,,
-0.06525089,0.3153351,,
0.91797316,-0.7784091,,
0.3271282,-0.2712201,,
0.46750903,0.6480191,,
-0.9836395,-0.77853376,,
-0.80296564,0.76412785,,
-0.81909263,-0.055716485,,
-0.19553773,0.39512312,,
-0.51263255,-1.0,,
0.3256248,-0.5889114,,
0.2037108,-0.49222326,,
-1.0,-0.44204593,,
-0.51302075,-0.29614925,,
0.3709678,0.25305176,,
-0.6247239,-0.72748613,,
-0.33616623,0.30817035,,
0.33963254,-0.88028634,,
-0.36749512,0.56628984,,
-0.30833584,0.70834047,,
0.5094319,1.0,,
0.37295425,-0.8827584,,
0.58617294,-0.2896203,,
0.67318535,0.09803349,,
1.0,-0.58214194,,
0.7285021,0.7219205,,
0.9649004,0.2248174,,
-0.47730127,-0.95122874,,
-0.7325931,0.16519928,,
-0.7632081,0.4785725,,
0.38962963,0.3546276,,
-0.9916673,0.7866312,,
-0.11647177,0.28436524,,
0.8331616,-0.8982409,,
-0.42424664,-0.8862904,,
1.0,-0.049225926,,
0.106491536,-0.17277576,,
1.0,0.29495877,,
0.4242583,-0.64023924,,
-0.3901308,-0.8699089,,
-0.030251443,-0.28386602,,
0.35211077,0.72098064,,
-0.033048213,0.5733781,,
0.91350985,-0.18505955,,
-0.6256798,-0.6777872,,
0.68048835,-0.8833059,,
0.43311033,0.34414956,,
0.53910255,0.84046423,,
-0.34643543,-0.0326595,,
0.061007336,-0.87852466,,
0.7593477,0.5786554,,
0.657817,0.06986749,,
0.37895083,-0.693725,,
-0.0069666803,0.32354623,,
-0.72199404,-0.64575756,,
0.7893948,0.26059064,,
-0.41171962,-0.013571471,,
0.9808926,0.1979233,,
-0.05045712,-0.7574931,,
-0.4298017,0.56991684,,
-0.99009484,-0.2728985,,
0.63093877,0.016659312,,
-0.40367642,0.22004682,,
-0.29376972,0.22850466,,
-0.018702745,0.1696037,,
-0.2681455,-0.48582307,,
0.47309583,0.0043735206,,
0.8210705,-0.36850584,,
0.014616638,-0.6661849,,
0.5890353,-0.55783015,,
0.19003043,-0.8348186,,
-0.9998947,0.14745674,,
0.034844093,0.5939088,,
0.8163294,-1.0,,
-0.24662003,0.52945006,,
0.49211487,0.6158343,,
0.42628145,0.27521357,,
-0.590485,0.5209809,,
-0.20941179,0.68461347,,
0.91770375,0.45110148,,
-0.6078284,-0.6201763,,
0.5744022,-0.9667911,,
-0.32729113,-0.060266085,,
0.4123839,-0.90281236,,
0.9374553,-0.93328655,,
-1.0,-0.34195924,,
0.29460144,-0.84444076,,
0.66085243,0.89911383,,
-0.16454521,0.57053685,,
0.29303718,1.0,,
0.030847937,-0.23903227,,
-0.93855655,-0.6209345,,
-0.9511666,-0.5174058,,
-0.29291463,-0.93113744,,
-0.6003397,0.7889946,,
-0.1282765,1.0,,
1.0,0.35204557,,
0.11692764,-1.0,,
0.6015725,1.0,,
-1.0,-0.36883372,,
-0.0692589,0.5147987,,
-0.9209341,-0.24375978,,
-0.09556415,-0.13535754,,
0.16165559,-0.9930674,,
0.7992964,-0.20824564,,
-0.35035872,0.2350423,,
-0.07434428,0.24369426,,
-0.20114052,-0.19787431,,
0.07483256,0.49148923,,
-0.57826746,1.0,,
0.94471097,-0.24204278,,
-0.0512885,0.67889136,,
-0.7614864,0.22320075,,
-0.8596215,-0.19425821,,
0.7998966,-0.20536341,,
0.5983474,0.1755116,,
0.30077285,0.50062084,,
-0.25492176,-0.84109557,,
-0.92824817,0.01042451,,
-0.2301222,-0.70647395,,
0.84478295,0.03778872,,
-0.1492604,-0.090462126,,
-0.25172415,0.8112304,,
-0.08696874,,,
-0.23977709,,,
0.50186175,,,
-0.60095465,,,
-0.61038977,,,
-0.69486606,,,
0.06276238,,,
0.23204035,,,
0.13324612,,,
0.70119226,,,
0.7647384,,,
0.29012668,,,
-0.192749,,,
-0.10970557,,,
0.5523057,,,
-0.72295225,,,
-1.0,,,
0.8212663,,,
-0.59917367,,,
0.88845164,,,
0.8913384,,,
0.5124335,,,
-0.07016882,,,
0.6768251,,,
0.7571721,,,
0.53927696,,,
0.4569145,,,
-0.5617304,,,
-0.7281886,,,
-0.33052373,,,
-0.46425456,,,
0.787907,,,
0.8226106,,,
-0.048584018,,,
0.8584564,,,
-0.7117697,,,
0.42681885,,,
-0.6583518,,,
0.6328528,,,
-0.65402305,,,
0.5104768,,,
-0.18709719,,,
-0.73040426,,,
-0.5258603,,,
-0.53723085,,,
0.07850146,,,
-0.82251036,,,
-0.89987606,,,
-0.806323,,,
0.52802587,,,
-0.9124939,,,
0.5147415,,,
0.6259059,,,
-0.5428542,,,
-0.53312373,,,
0.9724469,,,
0.872447,,,
0.91767275,,,
0.40574127,,,
0.8962771,,,
0.058464326,,,
-0.6371736,,,
-0.13658363,,,
0.93610877,,,
-0.5272905,,,
0.8220262,,,
-0.49567714,,,
-0.13580969,,,
-0.50794023,,,
0.27625334,,,
0.22121054,,,
0.15254945,,,
-0.8138267,,,
0.67873996,,,
0.765866,,,
-0.8648523,,,
0.20851564,,,
0.74435294,,,
0.42402005,,,
0.37504476,,,
1.0,,,
0.55465764,,,
0.088394284,,,
-0.34703428,,,
-0.5340537,,,
-0.7719826,,,
0.33517674,,,
-0.40952796,,,
-1.0,,,
-0.6565127,,,
0.002516985,,,
-0.16624793,,,
0.33132708,,,
-0.32737678,,,
-0.30390316,,,
-0.03498137,,,
-0.78084916,,,
0.4958303,,,
-0.5932344,,,
-0.7037232,,,
0.27419242,,,
0.8266727,,,
-0.24485166,,,
-0.6733463,,,
0.6033343,,,
0.31635225,,,
0.5184308,,,
0.4599868,,,
0.04435374,,,
-0.8391968,,,
0.8565299,,,
0.86038667,,,
0.87905896,,,
0.6070192,,,
0.3109225,,,
-0.75020534,,,
-0.36025813,,,
-0.144562,,,
-0.5022302,,,
0.7717904,,,
0.6436411,,,
0.9998065,,,
-0.60800487,,,
-0.29257765,,,
0.6854182,,,
0.054496378,,,
0.5829051,,,
-0.56604505,,,
