L0,L1,L2,Graph
-0.13118966,0.8580389,-0.780757,3
0.89138234,0.4392159,-0.12686169,3
0.5564108,0.43813157,0.2662022,5
-0.0760026,-0.31195724,-0.15518767,6
0.803185,-0.31309506,-0.29372358,6
0.44680098,-0.843882,-0.68145573,6
1.0,-0.5222844,0.44444484,6
0.71511614,-0.97587776,-0.37617955,6
0.48158944,0.31202897,-0.6058084,6
0.4296827,0.044364735,0.77951825,6
-0.6444445,-0.042874217,0.4652006,8
-0.032112673,0.71817505,1.0,8
0.40980554,-0.20212442,-0.5421779,8
-0.0013425648,0.69564354,1.0,10
-0.809077,-0.39118382,0.38250703,12
0.29368508,-0.99652135,0.71452016,19
0.11135486,-0.832985,-0.40664896,23
-0.3667698,0.13932747,0.6603657,26
0.43097192,0.3867243,0.7124082,26
0.3843621,0.94778347,0.21128756,26
-0.5513949,-0.6561099,-1.0,26
-0.46073663,0.6500817,0.46988598,33
-0.32962367,0.58404076,-0.92516524,33
-0.8627078,-0.7566997,-0.4504148,37
-0.5881387,0.13860905,0.046659112,40
-0.26531732,-0.5042323,0.9963376,47
-0.26913247,-0.87294424,0.38079584,54
0.4381799,-0.553203,-0.24695,76
-0.9697003,0.75725824,0.23893589,76
0.5428252,-0.52214277,-0.63241315,76
1.0,-0.14658979,-0.5026108,76
-0.20099874,-0.62475467,0.97798073,83
0.58205855,-0.02789712,0.25757858,93
0.6100527,0.10728297,0.70521307,
-0.47001553,-1.0,0.12967834,
-0.25977343,-0.5159577,-0.21271719,
0.21952558,-0.3399071,0.6490156,
-0.003952384,-0.5814806,-0.44566795,
-0.0011243275,-1.0,-0.9416675,
0.29395032,-0.41628087,0.67324585,
-0.4065554,0.02405119,1.0,
-0.13255292,-0.86417246,0.8375824,
0.5049784,-0.35937965,0.7301713,
0.7961199,-0.42325115,0.55674005,
0.3830552,-0.6578959,0.8914051,
-0.998347,0.09125091,0.5751816,
-0.26305646,0.7829921,0.5938158,
-0.95912796,0.112746835,-0.4603465,
0.3140134,-0.45567924,0.7130822,
0.0023093522,-0.6037688,0.21223468,
0.0075284354,-0.7307762,0.8665584,
-0.72854143,0.9926326,0.18232773,
0.60064286,-0.54920876,0.9537851,
0.11712316,-0.23167989,0.57271826,
