L0,L1,L2,Graph
0.07261562,0.8580389,-0.780757,3
0.89138234,0.4392159,-0.90737426,3
0.7017615,0.43813157,0.2626656,5
-0.0760026,-0.2047467,0.13956606,6
0.803185,-0.08181465,-0.21964729,6
0.4268365,-0.6733012,-0.34978497,6
1.0,-0.5222844,0.28472793,6
0.4833834,-0.8399663,-0.37617955,6
0.48158944,0.31202897,-0.7927028,6
0.18241593,0.044364735,0.6159736,6
-0.9266076,-0.042874217,0.6352005,8
-0.07007778,0.71817505,0.8711108,8
0.40980554,-0.20212442,-0.5421779,8
-0.0013425648,0.69564354,1.0,10
-0.827559,-0.36108065,0.61414814,12
0.29368508,-0.6164403,0.71452016,19
0.11135486,-0.6745739,-0.7021307,23
-0.3667698,0.24086094,0.7639636,26
0.43097192,0.3867243,0.6716374,
0.3843621,0.94778347,0.091253735,
-0.5635083,-0.6401261,-0.57994366,
-0.06651844,0.88589716,0.21680436,
-0.6077771,0.58404076,-0.8852747,
-0.8954154,-0.85881394,-0.7197671,
-0.7123755,0.13860905,0.046659112,
-0.0019931793,-0.5042323,0.9613292,
0.008382678,-0.87294424,0.18600082,
0.4381799,-0.3417753,-0.48496258,
-0.8669051,0.8574687,0.23893589,
0.37043694,-0.52214277,-0.82971525,
0.9099405,-0.08403343,-0.37905872,
0.002977088,-0.5733894,1.0,
0.58205855,-0.02789712,-0.08240116,
0.46560192,0.10728297,0.70521307,
-0.47001553,-1.0,-0.15107895,
-0.67432123,-0.5159577,-0.18377541,
0.21952558,-0.10481298,0.67900467,
-0.003952384,-0.3569083,-0.28142065,
0.057902813,-1.0,-0.7262448,
0.29395032,-0.68297446,0.8658159,
-0.4065554,0.02405119,0.83697176,
-0.13255292,-0.39451757,0.88877153,
0.80023384,-0.35937965,0.7301713,
1.0,-0.58740765,0.55674005,
0.4888685,-0.6672623,0.88461244,
-0.99179494,0.09125091,0.5175563,
-0.195243,0.7829921,0.7715857,
-0.95912796,0.112746835,-0.32321787,
0.42488033,-0.3737924,0.91073567,
0.07527161,-0.6037688,0.21223468,
0.04368505,-1.0,0.84809506,
-0.42042828,0.9765303,0.05205846,
0.48114347,-0.37406722,0.9537851,
0.09612471,0.15638724,0.57271826,
0.5490168,0.09302083,0.04740441,
-0.8204933,-0.2547958,-0.4683178,
-0.16102937,-0.033928588,0.095243454,
0.015964493,0.23688166,-0.7346504,
-0.41176748,-0.029384494,1.0,
-0.3828869,0.9474467,0.051777273,
-0.0708192,-0.23346227,1.0,
-0.38352847,-0.91294295,0.90184,
-0.13982733,0.27422893,0.65662557,
0.15075864,0.83900106,0.11447321,
